downloadId,accession
1097792,edgar/data/1097792/000114420412005026/Financial_Report.xls
1097864,edgar/data/1097864/000119312512072371/Financial_Report.xls
1097896,edgar/data/1097896/000144878812000103/Financial_Report.xls
1098009,edgar/data/1098009/000100233412000121/Financial_Report.xls
1098146,edgar/data/1098146/000119312512140079/Financial_Report.xls
1098151,edgar/data/1098151/000114420412016205/Financial_Report.xls
1098277,edgar/data/1098277/000119312512073580/Financial_Report.xls
1098296,edgar/data/1098296/000092857612000003/Financial_Report.xls
1098482,edgar/data/1098482/000119312512158864/Financial_Report.xls
1098813,edgar/data/1098813/000095012312002902/Financial_Report.xls
1098875,edgar/data/1098875/000147793212003934/Financial_Report.xls
1098880,edgar/data/1098880/000120445912000636/Financial_Report.xls
1098881,edgar/data/1098881/000109888112000005/Financial_Report.xls
1098972,edgar/data/1098972/000119312512098885/Financial_Report.xls
1099132,edgar/data/1099132/000101376212000688/Financial_Report.xls
1099160,edgar/data/1099160/000119312512077172/Financial_Report.xls
1099215,edgar/data/1099215/000114420412048506/Financial_Report.xls
1099219,edgar/data/1099219/000119312512085720/Financial_Report.xls
1099290,edgar/data/1099290/000114420412053408/Financial_Report.xls
1099305,edgar/data/1099305/000119312512114680/Financial_Report.xls
1099369,edgar/data/1099369/000106299312005188/Financial_Report.xls
1099509,edgar/data/1099509/000114420412019291/Financial_Report.xls
1099590,edgar/data/1099590/000119312512085292/Financial_Report.xls
1099668,edgar/data/1099668/000138713112000833/Financial_Report.xls
1099800,edgar/data/1099800/000104746912001617/Financial_Report.xls
1099941,edgar/data/1099941/000119312512010050/Financial_Report.xls
1099977,edgar/data/1099977/000114420412017516/Financial_Report.xls
1100202,edgar/data/1100202/000101968712002220/Financial_Report.xls
1100270,edgar/data/1100270/000120677412001280/Financial_Report.xls
1100394,edgar/data/1100394/000119983512000162/Financial_Report.xls
1100397,edgar/data/1100397/000114420412004201/Financial_Report.xls
1100412,edgar/data/1100412/000104746912008381/Financial_Report.xls
1100441,edgar/data/1100441/000119312512062168/Financial_Report.xls
1100644,edgar/data/1100644/000105291812000190/Financial_Report.xls
1100682,edgar/data/1100682/000151851912000030/Financial_Report.xls
1100734,edgar/data/1100734/000101041212000159/Financial_Report.xls
1100747,edgar/data/1100747/000121465912001681/Financial_Report.xls
1100778,edgar/data/1100778/000116552712000155/Financial_Report.xls
1100917,edgar/data/1100917/000117184312001088/Financial_Report.xls
1100962,edgar/data/1100962/000119312512089641/Financial_Report.xls
1100969,edgar/data/1100969/000119312512085620/Financial_Report.xls
1101020,edgar/data/1101020/000110102012000027/Financial_Report.xls
1101026,edgar/data/1101026/000107878212000877/Financial_Report.xls
1101169,edgar/data/1101169/000119312512062138/Financial_Report.xls
1101215,edgar/data/1101215/000110121512000046/Financial_Report.xls
1101239,edgar/data/1101239/000119312512077943/Financial_Report.xls
1101246,edgar/data/1101246/000120445912000819/Financial_Report.xls
1101302,edgar/data/1101302/000119312512078423/Financial_Report.xls
1101396,edgar/data/1101396/000110139612000027/Financial_Report.xls
1101433,edgar/data/1101433/000113717112000123/Financial_Report.xls
1101680,edgar/data/1101680/000119312512117561/Financial_Report.xls
1101688,edgar/data/1101688/000114420412070016/Financial_Report.xls
1101723,edgar/data/1101723/000119312512093830/Financial_Report.xls
1101865,edgar/data/1101865/000139390512000134/Financial_Report.xls
1102112,edgar/data/1102112/000104746912002635/Financial_Report.xls
1102238,edgar/data/1102238/000119312512149436/Financial_Report.xls
1102266,edgar/data/1102266/000119312512111423/Financial_Report.xls
1102287,edgar/data/1102287/000119312512117712/Financial_Report.xls
1102358,edgar/data/1102358/000153362112000037/Financial_Report.xls
1102392,edgar/data/1102392/000147124212001516/Financial_Report.xls
1102414,edgar/data/1102414/000114420412021933/Financial_Report.xls
1102432,edgar/data/1102432/000147793212001199/Financial_Report.xls
1102541,edgar/data/1102541/000104746912001458/Financial_Report.xls
1102709,edgar/data/1102709/000110270912000005/Financial_Report.xls
1102741,edgar/data/1102741/000119312512085652/Financial_Report.xls
1102934,edgar/data/1102934/000110293412000040/Financial_Report.xls
1102993,edgar/data/1102993/000114420412014539/Financial_Report.xls
1103021,edgar/data/1103021/000119312512121522/Financial_Report.xls
1103025,edgar/data/1103025/000119312512099052/Financial_Report.xls
1103090,edgar/data/1103090/000101041212000154/Financial_Report.xls
1103384,edgar/data/1103384/000147124212000490/Financial_Report.xls
1103390,edgar/data/1103390/000119312512107232/Financial_Report.xls
1103577,edgar/data/1103577/000143774912004193/Financial_Report.xls
1103601,edgar/data/1103601/000119312512479175/Financial_Report.xls
1103640,edgar/data/1103640/000106299312001019/Financial_Report.xls
1103795,edgar/data/1103795/000101968712001150/Financial_Report.xls
1103833,edgar/data/1103833/000114420412019080/Financial_Report.xls
1103837,edgar/data/1103837/000104746912001970/Financial_Report.xls
1103977,edgar/data/1103977/000118518512000540/Financial_Report.xls
1103982,edgar/data/1103982/000119312512080318/Financial_Report.xls
1104038,edgar/data/1104038/000147124212000947/Financial_Report.xls
1104188,edgar/data/1104188/000119312512083433/Financial_Report.xls
1104252,edgar/data/1104252/000119312512067201/Financial_Report.xls
1104280,edgar/data/1104280/000155116312000005/Financial_Report.xls
1104349,edgar/data/1104349/000119312512075664/Financial_Report.xls
1104358,edgar/data/1104358/000144530512000915/Financial_Report.xls
1104485,edgar/data/1104485/000110448512000011/Financial_Report.xls
1104506,edgar/data/1104506/000114036112015075/Financial_Report.xls
1104657,edgar/data/1104657/000119312512088881/Financial_Report.xls
1104855,edgar/data/1104855/000114036112014600/Financial_Report.xls
1104904,edgar/data/1104904/000147793212004809/Financial_Report.xls
1105055,edgar/data/1105055/000144530512002901/Financial_Report.xls
1105184,edgar/data/1105184/000119312512064640/Financial_Report.xls
1105472,edgar/data/1105472/000104746912001464/Financial_Report.xls
1105705,edgar/data/1105705/000119312512077072/Financial_Report.xls
1106213,edgar/data/1106213/000119983512000202/Financial_Report.xls
1106644,edgar/data/1106644/000101054912000255/Financial_Report.xls
1106645,edgar/data/1106645/000147793212001219/Financial_Report.xls
1106838,edgar/data/1106838/000114420412020572/Financial_Report.xls
1106848,edgar/data/1106848/000114420412026901/Financial_Report.xls
1106851,edgar/data/1106851/000104746912006911/Financial_Report.xls
1106935,edgar/data/1106935/000095014212000622/Financial_Report.xls
1107160,edgar/data/1107160/000119312512504236/Financial_Report.xls
1107280,edgar/data/1107280/000127351112000029/Financial_Report.xls
1107332,edgar/data/1107332/000119312512086225/Financial_Report.xls
1107421,edgar/data/1107421/000114420412012003/Financial_Report.xls
1107694,edgar/data/1107694/000110769412000010/Financial_Report.xls
1107998,edgar/data/1107998/000101376212002337/Financial_Report.xls
1108046,edgar/data/1108046/000107878212001054/Financial_Report.xls
1108109,edgar/data/1108109/000119312512074190/Financial_Report.xls
1108134,edgar/data/1108134/000114420412015329/Financial_Report.xls
1108205,edgar/data/1108205/000119312512089082/Financial_Report.xls
1108236,edgar/data/1108236/000101905612000294/Financial_Report.xls
1108320,edgar/data/1108320/000143774912002123/Financial_Report.xls
1108426,edgar/data/1108426/000110842612000014/Financial_Report.xls
1108524,edgar/data/1108524/000119312512107281/Financial_Report.xls
1108645,edgar/data/1108645/000119312512085553/Financial_Report.xls
1108730,edgar/data/1108730/000114420412037009/Financial_Report.xls
1108827,edgar/data/1108827/000114036112010483/Financial_Report.xls
1108924,edgar/data/1108924/000119312512263679/Financial_Report.xls
1108967,edgar/data/1108967/000114420412016961/Financial_Report.xls
1109067,edgar/data/1109067/000112785512000730/Financial_Report.xls
1109116,edgar/data/1109116/000119312512107254/Financial_Report.xls
1109153,edgar/data/1109153/000147793212004951/Financial_Report.xls
1109189,edgar/data/1109189/000119312512077986/Financial_Report.xls
1109196,edgar/data/1109196/000119312512081964/Financial_Report.xls
1109242,edgar/data/1109242/000119312512114720/Financial_Report.xls
1109354,edgar/data/1109354/000104746912001890/Financial_Report.xls
1109357,edgar/data/1109357/000119312512049043/Financial_Report.xls
1109546,edgar/data/1109546/000119312512078897/Financial_Report.xls
1109879,edgar/data/1109879/000119312512137172/Financial_Report.xls
1110361,edgar/data/1110361/000118518512000476/Financial_Report.xls
1110607,edgar/data/1110607/000101968712001120/Financial_Report.xls
1110647,edgar/data/1110647/000119312512390747/Financial_Report.xls
1110783,edgar/data/1110783/000119312512428583/Financial_Report.xls
1110803,edgar/data/1110803/000111080312000041/Financial_Report.xls
1110805,edgar/data/1110805/000111080512000002/Financial_Report.xls
1111335,edgar/data/1111335/000144530512000456/Financial_Report.xls
1111632,edgar/data/1111632/000111163212000010/Financial_Report.xls
1111665,edgar/data/1111665/000119312512101214/Financial_Report.xls
1111711,edgar/data/1111711/000119312512077712/Financial_Report.xls
1111741,edgar/data/1111741/000112178112000109/Financial_Report.xls
1111817,edgar/data/1111817/000101376212001817/Financial_Report.xls
1111928,edgar/data/1111928/000119312512081509/Financial_Report.xls
1112064,edgar/data/1112064/000121152412000109/Financial_Report.xls
1112372,edgar/data/1112372/000121390012007017/Financial_Report.xls
1112412,edgar/data/1112412/000119312512101841/Financial_Report.xls
1112920,edgar/data/1112920/000119312512139897/Financial_Report.xls
1112985,edgar/data/1112985/000114420412022034/Financial_Report.xls
1113026,edgar/data/1113026/000119312512139634/Financial_Report.xls
1113148,edgar/data/1113148/000119312512111977/Financial_Report.xls
1113169,edgar/data/1113169/000119312512038736/Financial_Report.xls
1113232,edgar/data/1113232/000104746912001874/Financial_Report.xls
1113256,edgar/data/1113256/000142110212000048/Financial_Report.xls
1113481,edgar/data/1113481/000111348112000010/Financial_Report.xls
1113513,edgar/data/1113513/000135448812001517/Financial_Report.xls
1113524,edgar/data/1113524/000114420412018828/Financial_Report.xls
1113668,edgar/data/1113668/000119312512164510/Financial_Report.xls
1113784,edgar/data/1113784/000104746912001348/Financial_Report.xls
1113809,edgar/data/1113809/000143774912002376/Financial_Report.xls
1114208,edgar/data/1114208/000101968712001162/Financial_Report.xls
1114220,edgar/data/1114220/000114420412012714/Financial_Report.xls
1114483,edgar/data/1114483/000119312512085410/Financial_Report.xls
1114714,edgar/data/1114714/000111471412000007/Financial_Report.xls
1114925,edgar/data/1114925/000101968712003064/Financial_Report.xls
1114927,edgar/data/1114927/000114036112016815/Financial_Report.xls
1115055,edgar/data/1115055/000114036112012791/Financial_Report.xls
1115222,edgar/data/1115222/000119312512088493/Financial_Report.xls
1115836,edgar/data/1115836/000110465912014371/Financial_Report.xls
1115975,edgar/data/1115975/000121465912001663/Financial_Report.xls
1116132,edgar/data/1116132/000114420412047660/Financial_Report.xls
1116204,edgar/data/1116204/000113705012000086/Financial_Report.xls
1116463,edgar/data/1116463/000119312512114853/Financial_Report.xls
1116521,edgar/data/1116521/000111652112000009/Financial_Report.xls
1116927,edgar/data/1116927/000110465912022891/Financial_Report.xls
1116942,edgar/data/1116942/000119312512088549/Financial_Report.xls
1117057,edgar/data/1117057/000120445912000694/Financial_Report.xls
1117106,edgar/data/1117106/000111710612000007/Financial_Report.xls
1117171,edgar/data/1117171/000106299312005610/Financial_Report.xls
1117228,edgar/data/1117228/000135448812003699/Financial_Report.xls
1117297,edgar/data/1117297/000119312512366660/Financial_Report.xls
1118037,edgar/data/1118037/000114420412018366/Financial_Report.xls
1118072,edgar/data/1118072/000101041212000148/Financial_Report.xls
1118237,edgar/data/1118237/000114420412014845/Financial_Report.xls
1119643,edgar/data/1119643/000114420412061035/Financial_Report.xls
1119807,edgar/data/1119807/000094935312000081/Financial_Report.xls
1120096,edgar/data/1120096/000114420412019023/Financial_Report.xls
1120193,edgar/data/1120193/000119312512077518/Financial_Report.xls
1120295,edgar/data/1120295/000143774912001996/Financial_Report.xls
1120370,edgar/data/1120370/000104746912002560/Financial_Report.xls
1120434,edgar/data/1120434/000107878212000844/Financial_Report.xls
1120830,edgar/data/1120830/000114420412019387/Financial_Report.xls
1120914,edgar/data/1120914/000143774912002383/Financial_Report.xls
1120970,edgar/data/1120970/000114420412019085/Financial_Report.xls
1121484,edgar/data/1121484/000119312512067771/Financial_Report.xls
1121702,edgar/data/1121702/000104746912002477/Financial_Report.xls
1121783,edgar/data/1121783/000120677412001283/Financial_Report.xls
1121788,edgar/data/1121788/000114420412012007/Financial_Report.xls
1121793,edgar/data/1121793/000119312512140010/Financial_Report.xls
1121901,edgar/data/1121901/000109181812000505/Financial_Report.xls
1122020,edgar/data/1122020/000101041212000279/Financial_Report.xls
1122304,edgar/data/1122304/000112230412000045/Financial_Report.xls
1122342,edgar/data/1122342/000120677412001081/Financial_Report.xls
1122388,edgar/data/1122388/000119312512137569/Financial_Report.xls
1122904,edgar/data/1122904/000119312512089327/Financial_Report.xls
1122976,edgar/data/1122976/000119312512067181/Financial_Report.xls
1122991,edgar/data/1122991/000135448812001831/Financial_Report.xls
1123270,edgar/data/1123270/000114420412012861/Financial_Report.xls
1123312,edgar/data/1123312/000119983512000218/Financial_Report.xls
1123316,edgar/data/1123316/000110262412000049/Financial_Report.xls
1123360,edgar/data/1123360/000112336012000045/Financial_Report.xls
1123493,edgar/data/1123493/000144878812000072/Financial_Report.xls
1123494,edgar/data/1123494/000119312512116670/Financial_Report.xls
1123541,edgar/data/1123541/000119312512117406/Financial_Report.xls
1123647,edgar/data/1123647/000119312512117694/Financial_Report.xls
1123852,edgar/data/1123852/000114036112011201/Financial_Report.xls
1123979,edgar/data/1123979/000110465912014805/Financial_Report.xls
1124019,edgar/data/1124019/000112401912000006/Financial_Report.xls
1124024,edgar/data/1124024/000114036112015263/Financial_Report.xls
1124105,edgar/data/1124105/000119312512099259/Financial_Report.xls
1124127,edgar/data/1124127/000143209312000235/Financial_Report.xls
1124140,edgar/data/1124140/000104746912002372/Financial_Report.xls
1124198,edgar/data/1124198/000104746912001294/Financial_Report.xls
1124524,edgar/data/1124524/000119312512285723/Financial_Report.xls
1124608,edgar/data/1124608/000114420412019199/Financial_Report.xls
1124610,edgar/data/1124610/000144530512000443/Financial_Report.xls
1124804,edgar/data/1124804/000119312512089621/Financial_Report.xls
1124827,edgar/data/1124827/000119312512139562/Financial_Report.xls
1124941,edgar/data/1124941/000114420412065391/Financial_Report.xls
1125259,edgar/data/1125259/000119312512028375/Financial_Report.xls
1125280,edgar/data/1125280/000101376212000880/Financial_Report.xls
1125376,edgar/data/1125376/000112537612000007/Financial_Report.xls
1125903,edgar/data/1125903/000114420412021728/Financial_Report.xls
1125914,edgar/data/1125914/000104746912001451/Financial_Report.xls
1125920,edgar/data/1125920/000114036112007080/Financial_Report.xls
1126003,edgar/data/1126003/000106299312001065/Financial_Report.xls
1126216,edgar/data/1126216/000110801712000057/Financial_Report.xls
1126234,edgar/data/1126234/000112623412000014/Financial_Report.xls
1126294,edgar/data/1126294/000104746912001840/Financial_Report.xls
1126328,edgar/data/1126328/000104746912001065/Financial_Report.xls
1126741,edgar/data/1126741/000112674112000006/Financial_Report.xls
1126956,edgar/data/1126956/000112695612000080/Financial_Report.xls
1126975,edgar/data/1126975/000112697512000038/Financial_Report.xls
1127160,edgar/data/1127160/000114420412016552/Financial_Report.xls
1127242,edgar/data/1127242/000126912712000017/Financial_Report.xls
1127342,edgar/data/1127342/000144530512000619/Financial_Report.xls
1127371,edgar/data/1127371/000112737112000013/Financial_Report.xls
1127475,edgar/data/1127475/000112747512000003/Financial_Report.xls
1127703,edgar/data/1127703/000119312512072904/Financial_Report.xls
1127993,edgar/data/1127993/000107878212001010/Financial_Report.xls
1128189,edgar/data/1128189/000106299312000931/Financial_Report.xls
1128227,edgar/data/1128227/000114420412018019/Financial_Report.xls
1128281,edgar/data/1128281/000114420412017304/Financial_Report.xls
1128353,edgar/data/1128353/000147793212001189/Financial_Report.xls
1128361,edgar/data/1128361/000119312512112274/Financial_Report.xls
1128581,edgar/data/1128581/000114420412004752/Financial_Report.xls
1128725,edgar/data/1128725/000121390012001870/Financial_Report.xls
1128928,edgar/data/1128928/000119312512087463/Financial_Report.xls
1129018,edgar/data/1129018/000129460612000371/Financial_Report.xls
1129120,edgar/data/1129120/000107997312000255/Financial_Report.xls
1129155,edgar/data/1129155/000118811212000534/Financial_Report.xls
1129542,edgar/data/1129542/000109638512000031/Financial_Report.xls
1129633,edgar/data/1129633/000135448812001152/Financial_Report.xls
1129920,edgar/data/1129920/000143774912003152/Financial_Report.xls
1130144,edgar/data/1130144/000114420412014373/Financial_Report.xls
1130166,edgar/data/1130166/000110465912022840/Financial_Report.xls
1130258,edgar/data/1130258/000119312512067567/Financial_Report.xls
1130310,edgar/data/1130310/000113031012000011/Financial_Report.xls
1130385,edgar/data/1130385/000119312512074576/Financial_Report.xls
1130464,edgar/data/1130464/000113046412000024/Financial_Report.xls
1130591,edgar/data/1130591/000119312512089067/Financial_Report.xls
1130713,edgar/data/1130713/000104746912002034/Financial_Report.xls
1130866,edgar/data/1130866/000104746912001469/Financial_Report.xls
1130888,edgar/data/1130888/000114420412018534/Financial_Report.xls
1131089,edgar/data/1131089/000109690612000986/Financial_Report.xls
1131096,edgar/data/1131096/000119312512065305/Financial_Report.xls
1131227,edgar/data/1131227/000119312512089201/Financial_Report.xls
1131312,edgar/data/1131312/000114420412013556/Financial_Report.xls
1131324,edgar/data/1131324/000104746912002637/Financial_Report.xls
1131457,edgar/data/1131457/000119312512107248/Financial_Report.xls
1131554,edgar/data/1131554/000104746912001638/Financial_Report.xls
1131675,edgar/data/1131675/000116169712000184/Financial_Report.xls
1131903,edgar/data/1131903/000109690612000768/Financial_Report.xls
1131907,edgar/data/1131907/000114420412012500/Financial_Report.xls
1132143,edgar/data/1132143/000115752312001391/Financial_Report.xls
1132651,edgar/data/1132651/000114036112015025/Financial_Report.xls
1132887,edgar/data/1132887/000101968712001826/Financial_Report.xls
1133062,edgar/data/1133062/000114420412002370/Financial_Report.xls
1133116,edgar/data/1133116/000126246312000075/Financial_Report.xls
1133260,edgar/data/1133260/000119312512103133/Financial_Report.xls
1133311,edgar/data/1133311/000119312512067884/Financial_Report.xls
1133416,edgar/data/1133416/000119312512143150/Financial_Report.xls
1133421,edgar/data/1133421/000119312512045323/Financial_Report.xls
1133470,edgar/data/1133470/000119312512013573/Financial_Report.xls
1133818,edgar/data/1133818/000114420412018624/Financial_Report.xls
1133869,edgar/data/1133869/000114420412019563/Financial_Report.xls
1133901,edgar/data/1133901/000149315212000727/Financial_Report.xls
1134203,edgar/data/1134203/000119312512089437/Financial_Report.xls
1134765,edgar/data/1134765/000141588912000488/Financial_Report.xls
1134982,edgar/data/1134982/000121390012004043/Financial_Report.xls
1135017,edgar/data/1135017/000113501712000006/Financial_Report.xls
1135152,edgar/data/1135152/000119312512080747/Financial_Report.xls
1135185,edgar/data/1135185/000119312512063408/Financial_Report.xls
1135202,edgar/data/1135202/000107654212000253/Financial_Report.xls
1135361,edgar/data/1135361/000119312512085489/Financial_Report.xls
1135657,edgar/data/1135657/000135448812003371/Financial_Report.xls
1135711,edgar/data/1135711/000113571112000008/Financial_Report.xls
1135906,edgar/data/1135906/000119312512106018/Financial_Report.xls
1135971,edgar/data/1135971/000119312512075999/Financial_Report.xls
1136174,edgar/data/1136174/000143774912003150/Financial_Report.xls
1136294,edgar/data/1136294/000119312512115120/Financial_Report.xls
1136352,edgar/data/1136352/000144530512003720/Financial_Report.xls
1136796,edgar/data/1136796/000119312512503196/Financial_Report.xls
1136869,edgar/data/1136869/000119312512078626/Financial_Report.xls
1136893,edgar/data/1136893/000113689312000017/Financial_Report.xls
1137005,edgar/data/1137005/000155475712000245/Financial_Report.xls
1137046,edgar/data/1137046/000138713112000961/Financial_Report.xls
1137083,edgar/data/1137083/000113708312000034/Financial_Report.xls
1137091,edgar/data/1137091/000119312512142607/Financial_Report.xls
1137204,edgar/data/1137204/000110465912034225/Financial_Report.xls
1137411,edgar/data/1137411/000113741112000120/Financial_Report.xls
1137547,edgar/data/1137547/000114036112018382/Financial_Report.xls
1137774,edgar/data/1137774/000119312512078116/Financial_Report.xls
1137789,edgar/data/1137789/000104746912007998/Financial_Report.xls
1137855,edgar/data/1137855/000151597112000090/Financial_Report.xls
1137861,edgar/data/1137861/000113786112000020/Financial_Report.xls
1137883,edgar/data/1137883/000114420412015305/Financial_Report.xls
1138118,edgar/data/1138118/000119312512089257/Financial_Report.xls
1138400,edgar/data/1138400/000114420412014601/Financial_Report.xls
1138476,edgar/data/1138476/000118518512000614/Financial_Report.xls
1138639,edgar/data/1138639/000119312512099137/Financial_Report.xls
1138682,edgar/data/1138682/000117494712000086/Financial_Report.xls
1138723,edgar/data/1138723/000104746912008730/Financial_Report.xls
1138724,edgar/data/1138724/000101489712000096/Financial_Report.xls
1138776,edgar/data/1138776/000114420412013127/Financial_Report.xls
1138817,edgar/data/1138817/000119312512144068/Financial_Report.xls
1138830,edgar/data/1138830/000143774912002147/Financial_Report.xls
1138951,edgar/data/1138951/000114420412011997/Financial_Report.xls
1138978,edgar/data/1138978/000118811212000996/Financial_Report.xls
1139463,edgar/data/1139463/000119312512502900/Financial_Report.xls
1139614,edgar/data/1139614/000107878212001021/Financial_Report.xls
1139812,edgar/data/1139812/000110465912008663/Financial_Report.xls
1139822,edgar/data/1139822/000101968712001159/Financial_Report.xls
1140028,edgar/data/1140028/000143774912002940/Financial_Report.xls
1140098,edgar/data/1140098/000114420412012373/Financial_Report.xls
1140102,edgar/data/1140102/000135448812001742/Financial_Report.xls
1140184,edgar/data/1140184/000119312512128485/Financial_Report.xls
1140215,edgar/data/1140215/000101968712001062/Financial_Report.xls
1140303,edgar/data/1140303/000135448812001515/Financial_Report.xls
1140310,edgar/data/1140310/000110262412000755/Financial_Report.xls
1140414,edgar/data/1140414/000119312512143819/Financial_Report.xls
1140536,edgar/data/1140536/000095012312004309/Financial_Report.xls
1140657,edgar/data/1140657/000114420412013952/Financial_Report.xls
1140859,edgar/data/1140859/000104746912010807/Financial_Report.xls
1141103,edgar/data/1141103/000115752312001354/Financial_Report.xls
1141107,edgar/data/1141107/000119312512089350/Financial_Report.xls
1141197,edgar/data/1141197/000143209312000263/Financial_Report.xls
1141240,edgar/data/1141240/000114036112018391/Financial_Report.xls
1141263,edgar/data/1141263/000118518512002651/Financial_Report.xls
1141299,edgar/data/1141299/000119312512091212/Financial_Report.xls
1141391,edgar/data/1141391/000114139112000003/Financial_Report.xls
1141688,edgar/data/1141688/000114420412015249/Financial_Report.xls
1141719,edgar/data/1141719/000119312512077441/Financial_Report.xls
1141788,edgar/data/1141788/000118811212000918/Financial_Report.xls
1141807,edgar/data/1141807/000121465912001265/Financial_Report.xls
1141982,edgar/data/1141982/000119312512070617/Financial_Report.xls
1142129,edgar/data/1142129/000135448812001206/Financial_Report.xls
1142380,edgar/data/1142380/000110465912022639/Financial_Report.xls
1142406,edgar/data/1142406/000114420412018916/Financial_Report.xls
1142417,edgar/data/1142417/000114241712000010/Financial_Report.xls
1142512,edgar/data/1142512/000114420412013976/Financial_Report.xls
1142576,edgar/data/1142576/000110465912016656/Financial_Report.xls
1142596,edgar/data/1142596/000119312512078937/Financial_Report.xls
1142701,edgar/data/1142701/000104746912001773/Financial_Report.xls
1142750,edgar/data/1142750/000119312512107063/Financial_Report.xls
1143068,edgar/data/1143068/000114306812000020/Financial_Report.xls
1143155,edgar/data/1143155/000119312512112116/Financial_Report.xls
1143238,edgar/data/1143238/000143774912003036/Financial_Report.xls
1143513,edgar/data/1143513/000119312512465358/Financial_Report.xls
1143716,edgar/data/1143716/000117494712000091/Financial_Report.xls
1143834,edgar/data/1143834/000114383412000005/Financial_Report.xls
1143921,edgar/data/1143921/000114420412018522/Financial_Report.xls
1144215,edgar/data/1144215/000114421512000139/Financial_Report.xls
1144225,edgar/data/1144225/000107878212001067/Financial_Report.xls
1144320,edgar/data/1144320/000101376212000697/Financial_Report.xls
1144326,edgar/data/1144326/000114432612000012/Financial_Report.xls
1144354,edgar/data/1144354/000114435412000030/Financial_Report.xls
1144476,edgar/data/1144476/000090342312000181/Financial_Report.xls
1144503,edgar/data/1144503/000090514812000749/Financial_Report.xls
1144519,edgar/data/1144519/000104746912001630/Financial_Report.xls
1144686,edgar/data/1144686/000114420412012199/Financial_Report.xls
1144834,edgar/data/1144834/000119312512143261/Financial_Report.xls
1144945,edgar/data/1144945/000119312512077008/Financial_Report.xls
1144980,edgar/data/1144980/000114498012000031/Financial_Report.xls
1145197,edgar/data/1145197/000119312512085240/Financial_Report.xls
1145255,edgar/data/1145255/000119312512493854/Financial_Report.xls
1145404,edgar/data/1145404/000119312512099003/Financial_Report.xls
1145460,edgar/data/1145460/000119312512089446/Financial_Report.xls
1145547,edgar/data/1145547/000119312512123683/Financial_Report.xls
1145761,edgar/data/1145761/000121465912001432/Financial_Report.xls
1156039,edgar/data/1156039/000119312512072739/Financial_Report.xls
1156041,edgar/data/1156041/000114036112013863/Financial_Report.xls
1156337,edgar/data/1156337/000147793212001148/Financial_Report.xls
1156375,edgar/data/1156375/000115637512000016/Financial_Report.xls
1156388,edgar/data/1156388/000119312512089226/Financial_Report.xls
1156784,edgar/data/1156784/000110801712000080/Financial_Report.xls
1156871,edgar/data/1156871/000119312512091900/Financial_Report.xls
1157004,edgar/data/1157004/000117184312000116/Financial_Report.xls
1157075,edgar/data/1157075/000126246312000335/Financial_Report.xls
1157377,edgar/data/1157377/000119312512253171/Financial_Report.xls
1157408,edgar/data/1157408/000104746912008819/Financial_Report.xls
1157601,edgar/data/1157601/000104746912001243/Financial_Report.xls
1157646,edgar/data/1157646/000117494712000096/Financial_Report.xls
1157647,edgar/data/1157647/000115752312001330/Financial_Report.xls
1157758,edgar/data/1157758/000144586612000264/Financial_Report.xls
1157762,edgar/data/1157762/000114420412014010/Financial_Report.xls
1157780,edgar/data/1157780/000119312512265345/Financial_Report.xls
1157987,edgar/data/1157987/000117494712000089/Financial_Report.xls
1158172,edgar/data/1158172/000119312512072772/Financial_Report.xls
1158223,edgar/data/1158223/000104746912002631/Financial_Report.xls
1158324,edgar/data/1158324/000104746912001587/Financial_Report.xls
1158387,edgar/data/1158387/000106299312001040/Financial_Report.xls
1158419,edgar/data/1158419/000119312512144083/Financial_Report.xls
1158420,edgar/data/1158420/000114420412069419/Financial_Report.xls
1158449,edgar/data/1158449/000115844912000029/Financial_Report.xls
1158463,edgar/data/1158463/000119312512084229/Financial_Report.xls
1158659,edgar/data/1158659/000119312512081813/Financial_Report.xls
1158694,edgar/data/1158694/000115869412000004/Financial_Report.xls
1158780,edgar/data/1158780/000117891312002580/Financial_Report.xls
1158895,edgar/data/1158895/000119312512133838/Financial_Report.xls
1159019,edgar/data/1159019/000135448812001641/Financial_Report.xls
1159036,edgar/data/1159036/000119312512107555/Financial_Report.xls
1159154,edgar/data/1159154/000115915412000009/Financial_Report.xls
1159167,edgar/data/1159167/000119312512067977/Financial_Report.xls
1159275,edgar/data/1159275/000114420412020496/Financial_Report.xls
1159281,edgar/data/1159281/000104746912001151/Financial_Report.xls
1159297,edgar/data/1159297/000119312512080361/Financial_Report.xls
1159427,edgar/data/1159427/000114420412016811/Financial_Report.xls
1159464,edgar/data/1159464/000113717112000016/Financial_Report.xls
1159999,edgar/data/1159999/000117494712000097/Financial_Report.xls
1160142,edgar/data/1160142/000118518512000636/Financial_Report.xls
1160308,edgar/data/1160308/000119312512103745/Financial_Report.xls
1160661,edgar/data/1160661/000009212212000016/Financial_Report.xls
1160791,edgar/data/1160791/000119312512089264/Financial_Report.xls
1160858,edgar/data/1160858/000104746912001856/Financial_Report.xls
1160865,edgar/data/1160865/000117494712000088/Financial_Report.xls
1160958,edgar/data/1160958/000119312512117617/Financial_Report.xls
1161154,edgar/data/1161154/000119312512077533/Financial_Report.xls
1161364,edgar/data/1161364/000119312512125930/Financial_Report.xls
1161582,edgar/data/1161582/000130841112000041/Financial_Report.xls
1161728,edgar/data/1161728/000116172812000004/Financial_Report.xls
